time,rain,water_1,water_2,water_3,flow_1,flow_2,flow_3,storage_1,storage_2,storage_3
2026-05-11 16:40:00,0.0,0.022469971,0.0137999505,0.0,0.0,0.0,-0.00963447,0.0,0.0,0.0
2026-05-11 16:50:00,0.0,0.02246995,0.013799938,0.0,0.0,0.0,-0.021752553,0.0,0.0,0.0
2026-05-11 17:00:00,0.0,0.022469932,0.013799927,0.0,0.0,0.0,0.026681487,0.0,0.0,0.0
2026-05-11 17:10:00,0.0,0.022469912,0.013799915,0.0,0.0,0.0,-0.004409303,0.0,0.0,0.0
2026-05-11 17:20:00,0.0,0.022469893,0.013799904,0.0,0.0,0.0,-0.033314854,0.0,0.0,0.0
2026-05-11 17:30:00,0.0,0.022469873,0.013799892,0.0,0.0,0.0,0.007905836,0.0,0.0,0.0
2026-05-11 17:40:00,0.0,0.022469854,0.013799881,0.0,0.0,0.0,0.0381976,0.0,0.0,0.0
2026-05-11 17:50:00,0.0,0.022469835,0.01379987,0.0,0.0,0.0,-0.015234818,0.0,0.0,0.0
2026-05-11 18:00:00,0.0,0.022469817,0.013799859,0.0,0.0,0.0,-0.018730717,0.0,0.0,0.0
2026-05-11 18:10:00,0.0,0.0224698,0.013799848,0.0,0.0,0.0,0.022624027,0.0,0.0,0.0
2026-05-11 18:20:00,0.0,0.022469781,0.013799838,0.0,0.0,0.0,0.037636966,0.0,0.0,0.0
2026-05-11 18:30:00,0.0,0.022469765,0.013799828,0.0,0.0,0.0,-0.030142797,0.0,0.0,0.0
2026-05-11 18:40:00,0.0,0.022469746,0.013799817,0.0,0.0,0.0,-0.005322063,0.0,0.0,0.0
2026-05-11 18:50:00,0.0,0.02246973,0.013799807,0.0,0.0,0.0,0.029603243,0.0,0.0,0.0
2026-05-11 19:00:00,0.0,0.022469712,0.013799797,0.0,0.0,0.0,-0.02088843,0.0,0.0,0.0
2026-05-11 19:10:00,0.0,0.022469696,0.0137997875,0.0,0.0,0.0,-0.0070568845,0.0,0.0,0.0
2026-05-11 19:20:00,0.0,0.02246968,0.013799777,0.0,0.0,0.0,0.02388868,0.0,0.0,0.0
2026-05-11 19:30:00,0.0,0.022469664,0.013799768,0.0,0.0,0.0,-0.014669777,0.0,0.0,0.0
2026-05-11 19:40:00,0.0,0.022469647,0.013799759,0.0,0.0,0.0,-0.007928386,0.0,0.0,0.0
2026-05-11 19:50:00,0.0,0.022469632,0.013799749,0.0,0.0,0.0,0.0201896,0.0,0.0,0.0
2026-05-11 20:00:00,0.0,0.022469617,0.01379974,0.0,0.0,0.0,0.035944793,0.0,0.0,0.0
